raw,speaker,text,line_number_n,ngram_text
"Habl. No, fíjate tú, mi abuela era una gran pianista. Bueno, jamás concertista, pero sí era muy buena en interpretación y una gran estudiosa. Y metió, como los cánones de la época requerían, prácticamente, a la ... mi her.. a mi hermana a estudiar piano. Pero ella nunca tuvo la pasión de la música que tuve yo. Entonces mi mamá para no ... pa' no hacerme la tortura que supuestamente le hicieron a ella ¡lo que es la vida! ¿no? jamás me puso en clase de música. Pero yo tampoco chiquito se lo pedí porque realmente esta ... este descubrimiento fue ya un poquito tarde. Pero ... las cosas así, las contradicciones...",Hablante, pa no hacerme la tortura que supuestamente le hicieron a ella lo que es la vida no jamás me puso en clase de música,507,vida no
"Habl. No, fíjate tú, mi abuela era una gran pianista. Bueno, jamás concertista, pero sí era muy buena en interpretación y una gran estudiosa. Y metió, como los cánones de la época requerían, prácticamente, a la ... mi her.. a mi hermana a estudiar piano. Pero ella nunca tuvo la pasión de la música que tuve yo. Entonces mi mamá para no ... pa' no hacerme la tortura que supuestamente le hicieron a ella ¡lo que es la vida! ¿no? jamás me puso en clase de música. Pero yo tampoco chiquito se lo pedí porque realmente esta ... este descubrimiento fue ya un poquito tarde. Pero ... las cosas así, las contradicciones...",Hablante, pa no hacerme la tortura que supuestamente le hicieron a ella lo que es la vida no jamás me puso en clase de música,507,no jamás
"Habl. No, fíjate tú, mi abuela era una gran pianista. Bueno, jamás concertista, pero sí era muy buena en interpretación y una gran estudiosa. Y metió, como los cánones de la época requerían, prácticamente, a la ... mi her.. a mi hermana a estudiar piano. Pero ella nunca tuvo la pasión de la música que tuve yo. Entonces mi mamá para no ... pa' no hacerme la tortura que supuestamente le hicieron a ella ¡lo que es la vida! ¿no? jamás me puso en clase de música. Pero yo tampoco chiquito se lo pedí porque realmente esta ... este descubrimiento fue ya un poquito tarde. Pero ... las cosas así, las contradicciones...",Hablante, pa no hacerme la tortura que supuestamente le hicieron a ella lo que es la vida no jamás me puso en clase de música,507,jamás me
"Habl. No, fíjate tú, mi abuela era una gran pianista. Bueno, jamás concertista, pero sí era muy buena en interpretación y una gran estudiosa. Y metió, como los cánones de la época requerían, prácticamente, a la ... mi her.. a mi hermana a estudiar piano. Pero ella nunca tuvo la pasión de la música que tuve yo. Entonces mi mamá para no ... pa' no hacerme la tortura que supuestamente le hicieron a ella ¡lo que es la vida! ¿no? jamás me puso en clase de música. Pero yo tampoco chiquito se lo pedí porque realmente esta ... este descubrimiento fue ya un poquito tarde. Pero ... las cosas así, las contradicciones...",Hablante, pa no hacerme la tortura que supuestamente le hicieron a ella lo que es la vida no jamás me puso en clase de música,507,me puso
"Habl. No, fíjate tú, mi abuela era una gran pianista. Bueno, jamás concertista, pero sí era muy buena en interpretación y una gran estudiosa. Y metió, como los cánones de la época requerían, prácticamente, a la ... mi her.. a mi hermana a estudiar piano. Pero ella nunca tuvo la pasión de la música que tuve yo. Entonces mi mamá para no ... pa' no hacerme la tortura que supuestamente le hicieron a ella ¡lo que es la vida! ¿no? jamás me puso en clase de música. Pero yo tampoco chiquito se lo pedí porque realmente esta ... este descubrimiento fue ya un poquito tarde. Pero ... las cosas así, las contradicciones...",Hablante, pa no hacerme la tortura que supuestamente le hicieron a ella lo que es la vida no jamás me puso en clase de música,507,puso en
"Habl. No, fíjate tú, mi abuela era una gran pianista. Bueno, jamás concertista, pero sí era muy buena en interpretación y una gran estudiosa. Y metió, como los cánones de la época requerían, prácticamente, a la ... mi her.. a mi hermana a estudiar piano. Pero ella nunca tuvo la pasión de la música que tuve yo. Entonces mi mamá para no ... pa' no hacerme la tortura que supuestamente le hicieron a ella ¡lo que es la vida! ¿no? jamás me puso en clase de música. Pero yo tampoco chiquito se lo pedí porque realmente esta ... este descubrimiento fue ya un poquito tarde. Pero ... las cosas así, las contradicciones...",Hablante, pa no hacerme la tortura que supuestamente le hicieron a ella lo que es la vida no jamás me puso en clase de música,507,en clase
"Habl. No, fíjate tú, mi abuela era una gran pianista. Bueno, jamás concertista, pero sí era muy buena en interpretación y una gran estudiosa. Y metió, como los cánones de la época requerían, prácticamente, a la ... mi her.. a mi hermana a estudiar piano. Pero ella nunca tuvo la pasión de la música que tuve yo. Entonces mi mamá para no ... pa' no hacerme la tortura que supuestamente le hicieron a ella ¡lo que es la vida! ¿no? jamás me puso en clase de música. Pero yo tampoco chiquito se lo pedí porque realmente esta ... este descubrimiento fue ya un poquito tarde. Pero ... las cosas así, las contradicciones...",Hablante, pa no hacerme la tortura que supuestamente le hicieron a ella lo que es la vida no jamás me puso en clase de música,507,clase de
"Habl. No, fíjate tú, mi abuela era una gran pianista. Bueno, jamás concertista, pero sí era muy buena en interpretación y una gran estudiosa. Y metió, como los cánones de la época requerían, prácticamente, a la ... mi her.. a mi hermana a estudiar piano. Pero ella nunca tuvo la pasión de la música que tuve yo. Entonces mi mamá para no ... pa' no hacerme la tortura que supuestamente le hicieron a ella ¡lo que es la vida! ¿no? jamás me puso en clase de música. Pero yo tampoco chiquito se lo pedí porque realmente esta ... este descubrimiento fue ya un poquito tarde. Pero ... las cosas así, las contradicciones...",Hablante, pa no hacerme la tortura que supuestamente le hicieron a ella lo que es la vida no jamás me puso en clase de música,507,de música
"Habl. No, fíjate tú, mi abuela era una gran pianista. Bueno, jamás concertista, pero sí era muy buena en interpretación y una gran estudiosa. Y metió, como los cánones de la época requerían, prácticamente, a la ... mi her.. a mi hermana a estudiar piano. Pero ella nunca tuvo la pasión de la música que tuve yo. Entonces mi mamá para no ... pa' no hacerme la tortura que supuestamente le hicieron a ella ¡lo que es la vida! ¿no? jamás me puso en clase de música. Pero yo tampoco chiquito se lo pedí porque realmente esta ... este descubrimiento fue ya un poquito tarde. Pero ... las cosas así, las contradicciones...",Hablante, pero yo tampoco chiquito se lo pedí porque realmente esta ,508,pero yo
"Habl. No, fíjate tú, mi abuela era una gran pianista. Bueno, jamás concertista, pero sí era muy buena en interpretación y una gran estudiosa. Y metió, como los cánones de la época requerían, prácticamente, a la ... mi her.. a mi hermana a estudiar piano. Pero ella nunca tuvo la pasión de la música que tuve yo. Entonces mi mamá para no ... pa' no hacerme la tortura que supuestamente le hicieron a ella ¡lo que es la vida! ¿no? jamás me puso en clase de música. Pero yo tampoco chiquito se lo pedí porque realmente esta ... este descubrimiento fue ya un poquito tarde. Pero ... las cosas así, las contradicciones...",Hablante, pero yo tampoco chiquito se lo pedí porque realmente esta ,508,yo tampoco
"Habl. No, fíjate tú, mi abuela era una gran pianista. Bueno, jamás concertista, pero sí era muy buena en interpretación y una gran estudiosa. Y metió, como los cánones de la época requerían, prácticamente, a la ... mi her.. a mi hermana a estudiar piano. Pero ella nunca tuvo la pasión de la música que tuve yo. Entonces mi mamá para no ... pa' no hacerme la tortura que supuestamente le hicieron a ella ¡lo que es la vida! ¿no? jamás me puso en clase de música. Pero yo tampoco chiquito se lo pedí porque realmente esta ... este descubrimiento fue ya un poquito tarde. Pero ... las cosas así, las contradicciones...",Hablante, pero yo tampoco chiquito se lo pedí porque realmente esta ,508,tampoco chiquito
"Habl. No, fíjate tú, mi abuela era una gran pianista. Bueno, jamás concertista, pero sí era muy buena en interpretación y una gran estudiosa. Y metió, como los cánones de la época requerían, prácticamente, a la ... mi her.. a mi hermana a estudiar piano. Pero ella nunca tuvo la pasión de la música que tuve yo. Entonces mi mamá para no ... pa' no hacerme la tortura que supuestamente le hicieron a ella ¡lo que es la vida! ¿no? jamás me puso en clase de música. Pero yo tampoco chiquito se lo pedí porque realmente esta ... este descubrimiento fue ya un poquito tarde. Pero ... las cosas así, las contradicciones...",Hablante, pero yo tampoco chiquito se lo pedí porque realmente esta ,508,chiquito se
"Habl. No, fíjate tú, mi abuela era una gran pianista. Bueno, jamás concertista, pero sí era muy buena en interpretación y una gran estudiosa. Y metió, como los cánones de la época requerían, prácticamente, a la ... mi her.. a mi hermana a estudiar piano. Pero ella nunca tuvo la pasión de la música que tuve yo. Entonces mi mamá para no ... pa' no hacerme la tortura que supuestamente le hicieron a ella ¡lo que es la vida! ¿no? jamás me puso en clase de música. Pero yo tampoco chiquito se lo pedí porque realmente esta ... este descubrimiento fue ya un poquito tarde. Pero ... las cosas así, las contradicciones...",Hablante, pero yo tampoco chiquito se lo pedí porque realmente esta ,508,se lo
"Habl. No, fíjate tú, mi abuela era una gran pianista. Bueno, jamás concertista, pero sí era muy buena en interpretación y una gran estudiosa. Y metió, como los cánones de la época requerían, prácticamente, a la ... mi her.. a mi hermana a estudiar piano. Pero ella nunca tuvo la pasión de la música que tuve yo. Entonces mi mamá para no ... pa' no hacerme la tortura que supuestamente le hicieron a ella ¡lo que es la vida! ¿no? jamás me puso en clase de música. Pero yo tampoco chiquito se lo pedí porque realmente esta ... este descubrimiento fue ya un poquito tarde. Pero ... las cosas así, las contradicciones...",Hablante, pero yo tampoco chiquito se lo pedí porque realmente esta ,508,lo pedí
"Habl. No, fíjate tú, mi abuela era una gran pianista. Bueno, jamás concertista, pero sí era muy buena en interpretación y una gran estudiosa. Y metió, como los cánones de la época requerían, prácticamente, a la ... mi her.. a mi hermana a estudiar piano. Pero ella nunca tuvo la pasión de la música que tuve yo. Entonces mi mamá para no ... pa' no hacerme la tortura que supuestamente le hicieron a ella ¡lo que es la vida! ¿no? jamás me puso en clase de música. Pero yo tampoco chiquito se lo pedí porque realmente esta ... este descubrimiento fue ya un poquito tarde. Pero ... las cosas así, las contradicciones...",Hablante, pero yo tampoco chiquito se lo pedí porque realmente esta ,508,pedí porque
"Habl. No, fíjate tú, mi abuela era una gran pianista. Bueno, jamás concertista, pero sí era muy buena en interpretación y una gran estudiosa. Y metió, como los cánones de la época requerían, prácticamente, a la ... mi her.. a mi hermana a estudiar piano. Pero ella nunca tuvo la pasión de la música que tuve yo. Entonces mi mamá para no ... pa' no hacerme la tortura que supuestamente le hicieron a ella ¡lo que es la vida! ¿no? jamás me puso en clase de música. Pero yo tampoco chiquito se lo pedí porque realmente esta ... este descubrimiento fue ya un poquito tarde. Pero ... las cosas así, las contradicciones...",Hablante, pero yo tampoco chiquito se lo pedí porque realmente esta ,508,porque realmente
"Habl. No, fíjate tú, mi abuela era una gran pianista. Bueno, jamás concertista, pero sí era muy buena en interpretación y una gran estudiosa. Y metió, como los cánones de la época requerían, prácticamente, a la ... mi her.. a mi hermana a estudiar piano. Pero ella nunca tuvo la pasión de la música que tuve yo. Entonces mi mamá para no ... pa' no hacerme la tortura que supuestamente le hicieron a ella ¡lo que es la vida! ¿no? jamás me puso en clase de música. Pero yo tampoco chiquito se lo pedí porque realmente esta ... este descubrimiento fue ya un poquito tarde. Pero ... las cosas así, las contradicciones...",Hablante, pero yo tampoco chiquito se lo pedí porque realmente esta ,508,realmente esta
"Habl. No, fíjate tú, mi abuela era una gran pianista. Bueno, jamás concertista, pero sí era muy buena en interpretación y una gran estudiosa. Y metió, como los cánones de la época requerían, prácticamente, a la ... mi her.. a mi hermana a estudiar piano. Pero ella nunca tuvo la pasión de la música que tuve yo. Entonces mi mamá para no ... pa' no hacerme la tortura que supuestamente le hicieron a ella ¡lo que es la vida! ¿no? jamás me puso en clase de música. Pero yo tampoco chiquito se lo pedí porque realmente esta ... este descubrimiento fue ya un poquito tarde. Pero ... las cosas así, las contradicciones...",Hablante, este descubrimiento fue ya un poquito tarde,509,este descubrimiento
"Habl. No, fíjate tú, mi abuela era una gran pianista. Bueno, jamás concertista, pero sí era muy buena en interpretación y una gran estudiosa. Y metió, como los cánones de la época requerían, prácticamente, a la ... mi her.. a mi hermana a estudiar piano. Pero ella nunca tuvo la pasión de la música que tuve yo. Entonces mi mamá para no ... pa' no hacerme la tortura que supuestamente le hicieron a ella ¡lo que es la vida! ¿no? jamás me puso en clase de música. Pero yo tampoco chiquito se lo pedí porque realmente esta ... este descubrimiento fue ya un poquito tarde. Pero ... las cosas así, las contradicciones...",Hablante, este descubrimiento fue ya un poquito tarde,509,descubrimiento fue
"Habl. No, fíjate tú, mi abuela era una gran pianista. Bueno, jamás concertista, pero sí era muy buena en interpretación y una gran estudiosa. Y metió, como los cánones de la época requerían, prácticamente, a la ... mi her.. a mi hermana a estudiar piano. Pero ella nunca tuvo la pasión de la música que tuve yo. Entonces mi mamá para no ... pa' no hacerme la tortura que supuestamente le hicieron a ella ¡lo que es la vida! ¿no? jamás me puso en clase de música. Pero yo tampoco chiquito se lo pedí porque realmente esta ... este descubrimiento fue ya un poquito tarde. Pero ... las cosas así, las contradicciones...",Hablante, este descubrimiento fue ya un poquito tarde,509,fue ya
"Habl. No, fíjate tú, mi abuela era una gran pianista. Bueno, jamás concertista, pero sí era muy buena en interpretación y una gran estudiosa. Y metió, como los cánones de la época requerían, prácticamente, a la ... mi her.. a mi hermana a estudiar piano. Pero ella nunca tuvo la pasión de la música que tuve yo. Entonces mi mamá para no ... pa' no hacerme la tortura que supuestamente le hicieron a ella ¡lo que es la vida! ¿no? jamás me puso en clase de música. Pero yo tampoco chiquito se lo pedí porque realmente esta ... este descubrimiento fue ya un poquito tarde. Pero ... las cosas así, las contradicciones...",Hablante, este descubrimiento fue ya un poquito tarde,509,ya un
"Habl. No, fíjate tú, mi abuela era una gran pianista. Bueno, jamás concertista, pero sí era muy buena en interpretación y una gran estudiosa. Y metió, como los cánones de la época requerían, prácticamente, a la ... mi her.. a mi hermana a estudiar piano. Pero ella nunca tuvo la pasión de la música que tuve yo. Entonces mi mamá para no ... pa' no hacerme la tortura que supuestamente le hicieron a ella ¡lo que es la vida! ¿no? jamás me puso en clase de música. Pero yo tampoco chiquito se lo pedí porque realmente esta ... este descubrimiento fue ya un poquito tarde. Pero ... las cosas así, las contradicciones...",Hablante, este descubrimiento fue ya un poquito tarde,509,un poquito
"Habl. No, fíjate tú, mi abuela era una gran pianista. Bueno, jamás concertista, pero sí era muy buena en interpretación y una gran estudiosa. Y metió, como los cánones de la época requerían, prácticamente, a la ... mi her.. a mi hermana a estudiar piano. Pero ella nunca tuvo la pasión de la música que tuve yo. Entonces mi mamá para no ... pa' no hacerme la tortura que supuestamente le hicieron a ella ¡lo que es la vida! ¿no? jamás me puso en clase de música. Pero yo tampoco chiquito se lo pedí porque realmente esta ... este descubrimiento fue ya un poquito tarde. Pero ... las cosas así, las contradicciones...",Hablante, este descubrimiento fue ya un poquito tarde,509,poquito tarde
"Habl. No, fíjate tú, mi abuela era una gran pianista. Bueno, jamás concertista, pero sí era muy buena en interpretación y una gran estudiosa. Y metió, como los cánones de la época requerían, prácticamente, a la ... mi her.. a mi hermana a estudiar piano. Pero ella nunca tuvo la pasión de la música que tuve yo. Entonces mi mamá para no ... pa' no hacerme la tortura que supuestamente le hicieron a ella ¡lo que es la vida! ¿no? jamás me puso en clase de música. Pero yo tampoco chiquito se lo pedí porque realmente esta ... este descubrimiento fue ya un poquito tarde. Pero ... las cosas así, las contradicciones...",Hablante, las cosas así las contradicciones,511,las cosas
"Habl. No, fíjate tú, mi abuela era una gran pianista. Bueno, jamás concertista, pero sí era muy buena en interpretación y una gran estudiosa. Y metió, como los cánones de la época requerían, prácticamente, a la ... mi her.. a mi hermana a estudiar piano. Pero ella nunca tuvo la pasión de la música que tuve yo. Entonces mi mamá para no ... pa' no hacerme la tortura que supuestamente le hicieron a ella ¡lo que es la vida! ¿no? jamás me puso en clase de música. Pero yo tampoco chiquito se lo pedí porque realmente esta ... este descubrimiento fue ya un poquito tarde. Pero ... las cosas así, las contradicciones...",Hablante, las cosas así las contradicciones,511,cosas así
"Habl. No, fíjate tú, mi abuela era una gran pianista. Bueno, jamás concertista, pero sí era muy buena en interpretación y una gran estudiosa. Y metió, como los cánones de la época requerían, prácticamente, a la ... mi her.. a mi hermana a estudiar piano. Pero ella nunca tuvo la pasión de la música que tuve yo. Entonces mi mamá para no ... pa' no hacerme la tortura que supuestamente le hicieron a ella ¡lo que es la vida! ¿no? jamás me puso en clase de música. Pero yo tampoco chiquito se lo pedí porque realmente esta ... este descubrimiento fue ya un poquito tarde. Pero ... las cosas así, las contradicciones...",Hablante, las cosas así las contradicciones,511,así las
"Habl. No, fíjate tú, mi abuela era una gran pianista. Bueno, jamás concertista, pero sí era muy buena en interpretación y una gran estudiosa. Y metió, como los cánones de la época requerían, prácticamente, a la ... mi her.. a mi hermana a estudiar piano. Pero ella nunca tuvo la pasión de la música que tuve yo. Entonces mi mamá para no ... pa' no hacerme la tortura que supuestamente le hicieron a ella ¡lo que es la vida! ¿no? jamás me puso en clase de música. Pero yo tampoco chiquito se lo pedí porque realmente esta ... este descubrimiento fue ya un poquito tarde. Pero ... las cosas así, las contradicciones...",Hablante, las cosas así las contradicciones,511,las contradicciones
Enc.1: ¿Y qué instrumento te atrae más?,Entrevistador, y qué instrumento te atrae más,512,y qué
Enc.1: ¿Y qué instrumento te atrae más?,Entrevistador, y qué instrumento te atrae más,512,qué instrumento
Enc.1: ¿Y qué instrumento te atrae más?,Entrevistador, y qué instrumento te atrae más,512,instrumento te
Enc.1: ¿Y qué instrumento te atrae más?,Entrevistador, y qué instrumento te atrae más,512,te atrae
Enc.1: ¿Y qué instrumento te atrae más?,Entrevistador, y qué instrumento te atrae más,512,atrae más
"Habl. Bueno, el ... piano...",Hablante, bueno el ,513,bueno el
Enc.1: El piano ...,Entrevistador, el piano ,515,el piano
"Habl. A lo mejor por ... por la misma fijación ¿no? de ... mi abuela, a quien idolatré toda la vida.",Hablante, a lo mejor por ,516,a lo
"Habl. A lo mejor por ... por la misma fijación ¿no? de ... mi abuela, a quien idolatré toda la vida.",Hablante, a lo mejor por ,516,lo mejor
"Habl. A lo mejor por ... por la misma fijación ¿no? de ... mi abuela, a quien idolatré toda la vida.",Hablante, a lo mejor por ,516,mejor por
"Habl. A lo mejor por ... por la misma fijación ¿no? de ... mi abuela, a quien idolatré toda la vida.",Hablante, por la misma fijación no de ,517,por la
"Habl. A lo mejor por ... por la misma fijación ¿no? de ... mi abuela, a quien idolatré toda la vida.",Hablante, por la misma fijación no de ,517,la misma
"Habl. A lo mejor por ... por la misma fijación ¿no? de ... mi abuela, a quien idolatré toda la vida.",Hablante, por la misma fijación no de ,517,misma fijación
"Habl. A lo mejor por ... por la misma fijación ¿no? de ... mi abuela, a quien idolatré toda la vida.",Hablante, por la misma fijación no de ,517,fijación no
"Habl. A lo mejor por ... por la misma fijación ¿no? de ... mi abuela, a quien idolatré toda la vida.",Hablante, por la misma fijación no de ,517,no de
"Habl. A lo mejor por ... por la misma fijación ¿no? de ... mi abuela, a quien idolatré toda la vida.",Hablante, mi abuela a quien idolatré toda la vida,518,mi abuela
"Habl. A lo mejor por ... por la misma fijación ¿no? de ... mi abuela, a quien idolatré toda la vida.",Hablante, mi abuela a quien idolatré toda la vida,518,abuela a
"Habl. A lo mejor por ... por la misma fijación ¿no? de ... mi abuela, a quien idolatré toda la vida.",Hablante, mi abuela a quien idolatré toda la vida,518,a quien
"Habl. A lo mejor por ... por la misma fijación ¿no? de ... mi abuela, a quien idolatré toda la vida.",Hablante, mi abuela a quien idolatré toda la vida,518,quien idolatré
"Habl. A lo mejor por ... por la misma fijación ¿no? de ... mi abuela, a quien idolatré toda la vida.",Hablante, mi abuela a quien idolatré toda la vida,518,idolatré toda
"Habl. A lo mejor por ... por la misma fijación ¿no? de ... mi abuela, a quien idolatré toda la vida.",Hablante, mi abuela a quien idolatré toda la vida,518,toda la
"Habl. A lo mejor por ... por la misma fijación ¿no? de ... mi abuela, a quien idolatré toda la vida.",Hablante, mi abuela a quien idolatré toda la vida,518,la vida
Enc.1: ¿Y a quiénes has oído interpretarlo?,Entrevistador, y a quiénes has oído interpretarlo,519,y a
Enc.1: ¿Y a quiénes has oído interpretarlo?,Entrevistador, y a quiénes has oído interpretarlo,519,a quiénes
Enc.1: ¿Y a quiénes has oído interpretarlo?,Entrevistador, y a quiénes has oído interpretarlo,519,quiénes has
Enc.1: ¿Y a quiénes has oído interpretarlo?,Entrevistador, y a quiénes has oído interpretarlo,519,has oído
Enc.1: ¿Y a quiénes has oído interpretarlo?,Entrevistador, y a quiénes has oído interpretarlo,519,oído interpretarlo
"Habl. Bueno, eh ... Christian Zimmerman, que es un gran pianista también; es un muchacho jovencito. Alicia Larrocha, Claudio Arrau, a ellos tres tuve la oportunidad de verlos.",Hablante, bueno eh ,520,bueno eh
"Habl. Bueno, eh ... Christian Zimmerman, que es un gran pianista también; es un muchacho jovencito. Alicia Larrocha, Claudio Arrau, a ellos tres tuve la oportunidad de verlos.",Hablante, christian zimmerman que es un gran pianista también,521,christian zimmerman
"Habl. Bueno, eh ... Christian Zimmerman, que es un gran pianista también; es un muchacho jovencito. Alicia Larrocha, Claudio Arrau, a ellos tres tuve la oportunidad de verlos.",Hablante, christian zimmerman que es un gran pianista también,521,zimmerman que
"Habl. Bueno, eh ... Christian Zimmerman, que es un gran pianista también; es un muchacho jovencito. Alicia Larrocha, Claudio Arrau, a ellos tres tuve la oportunidad de verlos.",Hablante, christian zimmerman que es un gran pianista también,521,que es
"Habl. Bueno, eh ... Christian Zimmerman, que es un gran pianista también; es un muchacho jovencito. Alicia Larrocha, Claudio Arrau, a ellos tres tuve la oportunidad de verlos.",Hablante, christian zimmerman que es un gran pianista también,521,es un
"Habl. Bueno, eh ... Christian Zimmerman, que es un gran pianista también; es un muchacho jovencito. Alicia Larrocha, Claudio Arrau, a ellos tres tuve la oportunidad de verlos.",Hablante, christian zimmerman que es un gran pianista también,521,un gran
"Habl. Bueno, eh ... Christian Zimmerman, que es un gran pianista también; es un muchacho jovencito. Alicia Larrocha, Claudio Arrau, a ellos tres tuve la oportunidad de verlos.",Hablante, christian zimmerman que es un gran pianista también,521,gran pianista
"Habl. Bueno, eh ... Christian Zimmerman, que es un gran pianista también; es un muchacho jovencito. Alicia Larrocha, Claudio Arrau, a ellos tres tuve la oportunidad de verlos.",Hablante, christian zimmerman que es un gran pianista también,521,pianista también
"Habl. Bueno, eh ... Christian Zimmerman, que es un gran pianista también; es un muchacho jovencito. Alicia Larrocha, Claudio Arrau, a ellos tres tuve la oportunidad de verlos.",Hablante, es un muchacho jovencito,522,es un
"Habl. Bueno, eh ... Christian Zimmerman, que es un gran pianista también; es un muchacho jovencito. Alicia Larrocha, Claudio Arrau, a ellos tres tuve la oportunidad de verlos.",Hablante, es un muchacho jovencito,522,un muchacho
"Habl. Bueno, eh ... Christian Zimmerman, que es un gran pianista también; es un muchacho jovencito. Alicia Larrocha, Claudio Arrau, a ellos tres tuve la oportunidad de verlos.",Hablante, es un muchacho jovencito,522,muchacho jovencito
"Habl. Bueno, eh ... Christian Zimmerman, que es un gran pianista también; es un muchacho jovencito. Alicia Larrocha, Claudio Arrau, a ellos tres tuve la oportunidad de verlos.",Hablante, alicia larrocha claudio arrau a ellos tres tuve la oportunidad de verlos,523,alicia larrocha
"Habl. Bueno, eh ... Christian Zimmerman, que es un gran pianista también; es un muchacho jovencito. Alicia Larrocha, Claudio Arrau, a ellos tres tuve la oportunidad de verlos.",Hablante, alicia larrocha claudio arrau a ellos tres tuve la oportunidad de verlos,523,larrocha claudio
"Habl. Bueno, eh ... Christian Zimmerman, que es un gran pianista también; es un muchacho jovencito. Alicia Larrocha, Claudio Arrau, a ellos tres tuve la oportunidad de verlos.",Hablante, alicia larrocha claudio arrau a ellos tres tuve la oportunidad de verlos,523,claudio arrau
"Habl. Bueno, eh ... Christian Zimmerman, que es un gran pianista también; es un muchacho jovencito. Alicia Larrocha, Claudio Arrau, a ellos tres tuve la oportunidad de verlos.",Hablante, alicia larrocha claudio arrau a ellos tres tuve la oportunidad de verlos,523,arrau a
"Habl. Bueno, eh ... Christian Zimmerman, que es un gran pianista también; es un muchacho jovencito. Alicia Larrocha, Claudio Arrau, a ellos tres tuve la oportunidad de verlos.",Hablante, alicia larrocha claudio arrau a ellos tres tuve la oportunidad de verlos,523,a ellos
"Habl. Bueno, eh ... Christian Zimmerman, que es un gran pianista también; es un muchacho jovencito. Alicia Larrocha, Claudio Arrau, a ellos tres tuve la oportunidad de verlos.",Hablante, alicia larrocha claudio arrau a ellos tres tuve la oportunidad de verlos,523,ellos tres
"Habl. Bueno, eh ... Christian Zimmerman, que es un gran pianista también; es un muchacho jovencito. Alicia Larrocha, Claudio Arrau, a ellos tres tuve la oportunidad de verlos.",Hablante, alicia larrocha claudio arrau a ellos tres tuve la oportunidad de verlos,523,tres tuve
"Habl. Bueno, eh ... Christian Zimmerman, que es un gran pianista también; es un muchacho jovencito. Alicia Larrocha, Claudio Arrau, a ellos tres tuve la oportunidad de verlos.",Hablante, alicia larrocha claudio arrau a ellos tres tuve la oportunidad de verlos,523,tuve la
"Habl. Bueno, eh ... Christian Zimmerman, que es un gran pianista también; es un muchacho jovencito. Alicia Larrocha, Claudio Arrau, a ellos tres tuve la oportunidad de verlos.",Hablante, alicia larrocha claudio arrau a ellos tres tuve la oportunidad de verlos,523,la oportunidad
"Habl. Bueno, eh ... Christian Zimmerman, que es un gran pianista también; es un muchacho jovencito. Alicia Larrocha, Claudio Arrau, a ellos tres tuve la oportunidad de verlos.",Hablante, alicia larrocha claudio arrau a ellos tres tuve la oportunidad de verlos,523,oportunidad de
"Habl. Bueno, eh ... Christian Zimmerman, que es un gran pianista también; es un muchacho jovencito. Alicia Larrocha, Claudio Arrau, a ellos tres tuve la oportunidad de verlos.",Hablante, alicia larrocha claudio arrau a ellos tres tuve la oportunidad de verlos,523,de verlos
Enc.1: Tú sabes que /[?]./,Entrevistador, tú sabes que ,524,tú sabes
Enc.1: Tú sabes que /[?]./,Entrevistador, tú sabes que ,524,sabes que
"Habl. /¡Ah!/ y a Maurizio Pollini, que tengo, inclusive ... porque ... Cuando me gustaba mucho la interpretación agarraba el afiche o el programa y los esperaba cuando ellos salían del teatro ¿no? Inclusive intercam.. trataba de intercambiar dos palabras con ellos para ver ... su experiencia, su vivencia, co.. si les había gustado el público o no. Finalmente ... eso también te da mucho ... mucho ... conocimiento global ¿no? porque no es la partitura o la música y tal, sino también es el sentimiento también, delque canta.",Hablante, y a maurizio pollini que tengo inclusive ,526,y a
"Habl. /¡Ah!/ y a Maurizio Pollini, que tengo, inclusive ... porque ... Cuando me gustaba mucho la interpretación agarraba el afiche o el programa y los esperaba cuando ellos salían del teatro ¿no? Inclusive intercam.. trataba de intercambiar dos palabras con ellos para ver ... su experiencia, su vivencia, co.. si les había gustado el público o no. Finalmente ... eso también te da mucho ... mucho ... conocimiento global ¿no? porque no es la partitura o la música y tal, sino también es el sentimiento también, delque canta.",Hablante, y a maurizio pollini que tengo inclusive ,526,a maurizio
"Habl. /¡Ah!/ y a Maurizio Pollini, que tengo, inclusive ... porque ... Cuando me gustaba mucho la interpretación agarraba el afiche o el programa y los esperaba cuando ellos salían del teatro ¿no? Inclusive intercam.. trataba de intercambiar dos palabras con ellos para ver ... su experiencia, su vivencia, co.. si les había gustado el público o no. Finalmente ... eso también te da mucho ... mucho ... conocimiento global ¿no? porque no es la partitura o la música y tal, sino también es el sentimiento también, delque canta.",Hablante, y a maurizio pollini que tengo inclusive ,526,maurizio pollini
"Habl. /¡Ah!/ y a Maurizio Pollini, que tengo, inclusive ... porque ... Cuando me gustaba mucho la interpretación agarraba el afiche o el programa y los esperaba cuando ellos salían del teatro ¿no? Inclusive intercam.. trataba de intercambiar dos palabras con ellos para ver ... su experiencia, su vivencia, co.. si les había gustado el público o no. Finalmente ... eso también te da mucho ... mucho ... conocimiento global ¿no? porque no es la partitura o la música y tal, sino también es el sentimiento también, delque canta.",Hablante, y a maurizio pollini que tengo inclusive ,526,pollini que
